date,ticker,article_count,avg_score,pos_sum,neg_sum,excl_sum,words_sum,pos_ratio
2024-03-12,BID,1,0.6470588235294118,14,3,0,456,0.8235294117162629
2024-03-12,FPT,1,0.6470588235294118,14,3,0,456,0.8235294117162629
2024-03-13,FPT,1,0.4666666666666667,11,4,0,332,0.7333333332844444
2024-03-18,BID,1,0.3,13,7,0,359,0.6499999999675
2024-03-18,FPT,1,0.0,0,0,0,100,0.0
2024-03-19,BID,1,-0.17647058823529413,7,10,0,448,0.41176470585813146
2024-03-19,FPT,1,0.0,2,2,0,1181,0.499999999875
2024-03-20,BID,1,0.4166666666666667,17,7,0,382,0.7083333333038194
2024-03-21,BID,1,0.8461538461538461,12,1,0,802,0.9230769230059171
2024-03-22,BID,1,0.2222222222222222,11,7,0,395,0.6111111110771605
2024-03-22,FPT,1,0.2222222222222222,11,7,0,395,0.6111111110771605
2024-03-25,BID,1,-0.25,6,10,0,414,0.3749999999765625
2024-03-27,BID,1,-0.25,6,10,0,392,0.3749999999765625
2024-04-08,BID,1,-0.4117647058823529,5,12,0,398,0.2941176470415225
2024-04-08,FPT,1,-0.4117647058823529,5,12,0,398,0.2941176470415225
2024-04-09,BID,2,0.5238095238095238,18,7,0,1297,0.7199999999712
2024-04-11,BID,2,-0.0873015873015873,20,21,0,1279,0.4878048780368828
2024-04-11,FPT,1,-0.2857142857142857,5,9,0,411,0.35714285711734695
2024-04-12,BID,1,0.5,15,5,0,382,0.7499999999625
2024-04-15,BID,1,-0.1875,13,19,0,427,0.4062499999873047
2024-04-16,BID,1,-0.5,4,12,0,387,0.249999999984375
2024-04-17,BID,1,-0.36363636363636365,7,15,0,502,0.31818181816735536
2024-04-19,FPT,1,-0.2,10,15,0,718,0.399999999984
2024-04-22,BID,1,0.3333333333333333,14,7,0,396,0.6666666666349206
2024-04-23,BID,1,-0.6666666666666666,3,15,0,402,0.1666666666574074
2024-04-24,FPT,1,0.05263157894736842,10,9,0,424,0.5263157894459833
2024-04-25,BID,1,-0.16666666666666666,5,7,0,368,0.41666666663194446
2024-04-25,FPT,1,-0.16666666666666666,5,7,0,368,0.41666666663194446
2024-05-02,FPT,1,-0.2857142857142857,5,9,0,435,0.35714285711734695
2024-05-03,FPT,1,0.2,6,4,0,352,0.59999999994
2024-05-04,FPT,1,-0.29411764705882354,6,11,0,828,0.352941176449827
2024-05-06,BID,2,0.22588235294117645,25,17,0,1372,0.5952380952239229
2024-05-07,BID,1,0.5,9,3,0,436,0.7499999999375
2024-05-07,FPT,1,0.5,9,3,0,436,0.7499999999375
2024-05-08,BID,1,0.18181818181818182,13,9,0,469,0.5909090908822314
2024-05-10,BID,1,-0.45454545454545453,3,8,0,360,0.2727272727024793
2024-05-14,BID,1,0.2222222222222222,11,7,0,392,0.6111111110771605
2024-05-15,BID,1,0.42857142857142855,10,4,0,373,0.7142857142346939
2024-05-15,FPT,1,0.42857142857142855,10,4,0,373,0.7142857142346939
2024-05-16,BID,1,0.5,9,3,0,431,0.7499999999375
2024-05-20,FPT,1,0.5652173913043478,18,5,0,430,0.7826086956181475
2024-05-21,FPT,1,0.1,11,9,0,492,0.5499999999725
2024-05-22,FPT,1,0.0,9,9,0,374,0.4999999999722222
2024-05-23,FPT,1,0.23076923076923078,8,5,0,438,0.6153846153372781
2024-05-24,FPT,1,-0.3076923076923077,9,17,0,653,0.3461538461405325
2024-05-27,BID,1,0.17647058823529413,10,7,0,398,0.588235294083045
2024-05-27,FPT,1,0.17647058823529413,10,7,0,398,0.588235294083045
2024-05-28,FPT,1,0.125,9,7,0,434,0.5624999999648438
2024-05-29,BID,1,0.043478260869565216,12,11,0,469,0.5217391304120983
2024-05-30,BID,1,-0.15789473684210525,8,11,0,436,0.4210526315567867
2024-05-31,BID,1,-0.3333333333333333,5,10,0,462,0.3333333333111111
2024-06-04,FPT,1,0.29411764705882354,11,6,0,433,0.6470588234913495
2024-06-06,BID,1,-0.3333333333333333,6,12,0,456,0.3333333333148148
2024-06-06,FPT,1,-0.3333333333333333,6,12,0,456,0.3333333333148148
2024-06-07,FPT,1,-0.09090909090909091,5,6,0,358,0.45454545450413225
2024-06-10,FPT,1,0.07692307692307693,7,6,0,366,0.5384615384201183
2024-06-11,FPT,1,-0.375,5,11,0,432,0.31249999998046873
2024-06-12,FPT,1,0.125,9,7,0,372,0.5624999999648438
2024-06-14,FPT,1,-0.2222222222222222,7,11,0,365,0.38888888886728395
2024-06-17,BID,1,-0.5,2,6,0,317,0.24999999996875
2024-06-17,FPT,1,-0.5,2,6,0,317,0.24999999996875
2024-06-18,FPT,1,0.14285714285714285,8,6,0,400,0.571428571387755
2024-06-19,FPT,1,0.6216216216216216,30,7,0,2046,0.810810810788897
2024-06-20,BID,1,0.09090909090909091,12,10,0,475,0.545454545429752
2024-06-20,FPT,1,0.09090909090909091,12,10,0,475,0.545454545429752
2024-06-21,FPT,1,-0.14285714285714285,6,8,0,405,0.4285714285408163
2024-06-24,FPT,1,-0.44,7,18,0,434,0.2799999999888
2024-06-25,FPT,1,-0.058823529411764705,8,9,0,493,0.470588235266436
2024-06-27,BID,1,-0.4666666666666667,4,11,0,400,0.2666666666488889
2024-06-27,FPT,1,-0.4666666666666667,4,11,0,400,0.2666666666488889
2024-06-28,BID,1,-0.5384615384615384,3,10,0,472,0.2307692307514793
2024-06-28,FPT,1,-0.5384615384615384,3,10,0,472,0.2307692307514793
2024-07-01,FPT,1,-0.058823529411764705,8,9,0,435,0.470588235266436
2024-07-02,BID,1,0.5555555555555556,14,4,0,375,0.7777777777345679
2024-07-03,BID,1,0.5,12,4,0,357,0.749999999953125
2024-07-03,FPT,1,0.5,12,4,0,357,0.749999999953125
2024-07-04,FPT,1,-0.09090909090909091,5,6,0,329,0.45454545450413225
2024-07-05,BID,1,0.42857142857142855,5,2,0,453,0.7142857141836735
2024-07-05,FPT,1,0.42857142857142855,5,2,0,453,0.7142857141836735
2024-07-09,BID,1,0.2222222222222222,11,7,0,415,0.6111111110771605
2024-07-09,FPT,1,0.2222222222222222,11,7,0,415,0.6111111110771605
2024-07-10,FPT,1,-0.25,6,10,0,409,0.3749999999765625
2024-07-11,FPT,1,-0.2,6,9,0,466,0.39999999997333335
2024-07-12,FPT,1,-0.38461538461538464,4,9,0,399,0.30769230766863903
2024-07-15,FPT,1,-0.29411764705882354,6,11,0,423,0.352941176449827
2024-07-16,BID,1,0.2,9,6,0,391,0.59999999996
2024-07-16,FPT,1,0.2,9,6,0,391,0.59999999996
2024-07-17,BID,1,-0.23809523809523808,8,13,0,555,0.3809523809342404
2024-07-17,FPT,1,-0.23809523809523808,8,13,0,555,0.3809523809342404
2024-07-18,BID,1,0.2222222222222222,11,7,0,471,0.6111111110771605
2024-07-18,FPT,1,0.2222222222222222,11,7,0,471,0.6111111110771605
2024-07-19,FPT,1,-0.5294117647058824,4,13,0,430,0.235294117633218
2024-07-22,BID,2,0.12669683257918551,24,19,0,1718,0.558139534870741
2024-07-22,FPT,1,-0.2631578947368421,7,12,0,483,0.3684210526121884
2024-07-23,BID,2,-0.06666666666666665,12,20,0,1215,0.3749999999882813
2024-07-23,FPT,1,-0.3333333333333333,9,18,0,531,0.33333333332098763
2024-07-26,BID,1,0.2857142857142857,9,5,0,1691,0.6428571428112245
2024-07-26,FPT,1,0.2,6,4,0,379,0.59999999994
2024-07-29,BID,1,-0.09090909090909091,10,12,0,459,0.4545454545247934
2024-07-30,BID,1,-0.5,4,12,0,449,0.249999999984375
2024-07-30,FPT,1,-0.5,4,12,0,449,0.249999999984375
2024-08-01,BID,1,-0.125,7,9,0,476,0.43749999997265626
2024-08-01,FPT,1,-0.125,7,9,0,476,0.43749999997265626
2024-08-02,BID,1,0.4117647058823529,12,5,0,423,0.705882352899654
2024-08-06,BID,1,0.13043478260869565,13,10,0,604,0.5652173912797731
2024-08-06,FPT,1,0.13043478260869565,13,10,0,604,0.5652173912797731
2024-08-07,BID,1,0.0,11,11,0,425,0.49999999997727274
2024-08-09,BID,1,0.14285714285714285,8,6,0,406,0.571428571387755
2024-08-09,FPT,1,0.14285714285714285,8,6,0,406,0.571428571387755
2024-08-12,FPT,1,0.125,9,7,0,405,0.5624999999648438
2024-08-13,FPT,1,0.0,0,0,0,498,0.0
2024-08-14,BID,1,0.06666666666666667,8,7,0,387,0.5333333332977778
2024-08-15,BID,1,-0.3333333333333333,3,6,0,385,0.3333333332962963
2024-08-16,BID,1,0.6666666666666666,15,3,0,544,0.8333333332870371
2024-08-19,FPT,1,0.25,10,6,0,466,0.6249999999609375
2024-08-20,BID,1,0.8461538461538461,12,1,0,426,0.9230769230059171
2024-08-20,FPT,1,0.8461538461538461,12,1,0,426,0.9230769230059171
2024-08-21,BID,1,0.3333333333333333,10,5,0,421,0.6666666666222222
2024-08-21,FPT,1,0.3333333333333333,10,5,0,421,0.6666666666222222
2024-08-23,BID,1,0.42857142857142855,15,6,0,476,0.7142857142517007
2024-08-26,FPT,1,-0.1,9,11,0,358,0.4499999999775
2024-08-27,BID,1,0.0,0,0,0,432,0.0
2024-08-28,FPT,1,0.1,11,9,0,488,0.5499999999725
2024-08-30,BID,1,0.23076923076923078,8,5,0,413,0.6153846153372781
2024-08-30,FPT,1,0.23076923076923078,8,5,0,413,0.6153846153372781
2024-09-04,BID,1,-0.058823529411764705,8,9,0,429,0.470588235266436
2024-09-05,FPT,1,-0.25,6,10,0,512,0.3749999999765625
2024-09-06,BID,1,-0.2,6,9,0,473,0.39999999997333335
2024-09-06,FPT,1,-0.2,6,9,0,473,0.39999999997333335
2024-09-17,BID,1,0.625,13,3,0,594,0.8124999999492187
2024-09-17,FPT,1,0.625,13,3,0,594,0.8124999999492187
2024-09-18,BID,1,0.07692307692307693,7,6,0,403,0.5384615384201183
2024-09-18,FPT,1,0.07692307692307693,7,6,0,403,0.5384615384201183
2024-09-23,BID,1,0.14285714285714285,8,6,0,404,0.571428571387755
2024-09-23,FPT,1,0.14285714285714285,8,6,0,404,0.571428571387755
2024-09-24,BID,1,0.47368421052631576,14,5,0,426,0.7368421052243768
2024-09-27,BID,1,0.3,13,7,0,505,0.6499999999675
2024-09-27,FPT,1,0.3,13,7,0,505,0.6499999999675
2024-09-30,BID,1,-0.4666666666666667,4,11,0,522,0.2666666666488889
2024-10-01,FPT,1,0.25,10,6,0,518,0.6249999999609375
2024-10-02,BID,1,0.16666666666666666,7,5,0,448,0.5833333332847223
2024-10-02,FPT,1,0.16666666666666666,7,5,0,448,0.5833333332847223
2024-10-09,FPT,1,0.29411764705882354,11,6,0,375,0.6470588234913495
2024-10-10,FPT,1,0.7333333333333333,13,2,0,467,0.8666666666088889
2024-10-13,FPT,1,0.058823529411764705,9,8,0,1151,0.5294117646747405
2024-10-14,FPT,1,0.0,11,11,0,459,0.49999999997727274
2024-10-15,BID,1,0.15789473684210525,11,8,0,571,0.5789473683905817
2024-10-15,FPT,1,0.15789473684210525,11,8,0,571,0.5789473683905817
2024-10-16,FPT,1,-0.3333333333333333,5,10,0,420,0.3333333333111111
2024-10-17,BID,1,0.2857142857142857,9,5,0,443,0.6428571428112245
2024-10-21,FPT,1,-0.23076923076923078,10,16,0,523,0.3846153846005917
2024-10-22,BID,1,0.1,11,9,0,403,0.5499999999725
2024-10-22,FPT,1,0.1,11,9,0,403,0.5499999999725
2024-10-23,BID,1,0.1,11,9,0,445,0.5499999999725
2024-10-23,FPT,1,0.1,11,9,0,445,0.5499999999725
2024-10-25,BID,1,-0.4117647058823529,5,12,0,420,0.2941176470415225
2024-10-28,FPT,1,0.1,11,9,0,442,0.5499999999725
2024-10-30,BID,1,-0.3333333333333333,5,10,0,455,0.3333333333111111
2024-10-30,FPT,1,-0.3333333333333333,5,10,0,455,0.3333333333111111
2024-11-06,FPT,1,0.4444444444444444,13,5,0,1032,0.7222222221820987
2024-11-07,BID,1,0.14285714285714285,12,9,0,543,0.5714285714013605
2024-11-12,FPT,1,0.15789473684210525,11,8,0,498,0.5789473683905817
2024-11-13,BID,1,0.1111111111111111,10,8,0,430,0.5555555555246914
2024-11-13,FPT,1,0.1111111111111111,10,8,0,430,0.5555555555246914
2024-11-14,BID,1,-0.3,7,13,0,414,0.3499999999825
2024-11-15,BID,1,-0.28,9,16,0,640,0.3599999999856
2024-11-15,FPT,1,-0.28,9,16,0,640,0.3599999999856
2024-11-19,BID,1,-0.3333333333333333,5,10,0,594,0.3333333333111111
2024-11-19,FPT,2,0.25,16,11,0,1261,0.5925925925706447
2024-11-20,FPT,1,0.3333333333333333,12,6,0,441,0.6666666666296296
2024-11-21,BID,1,0.058823529411764705,9,8,0,318,0.5294117646747405
2024-11-22,BID,1,-0.3333333333333333,3,6,0,358,0.3333333332962963
2024-11-22,FPT,1,-0.3333333333333333,3,6,0,358,0.3333333332962963
2024-11-26,BID,1,0.6666666666666666,10,2,0,429,0.8333333332638889
2024-11-26,FPT,1,0.6666666666666666,10,2,0,429,0.8333333332638889
2024-11-27,FPT,1,-0.05263157894736842,9,10,0,603,0.47368421050138504
2024-11-29,FPT,1,0.75,14,2,0,403,0.8749999999453125
2024-12-02,FPT,1,-0.1,9,11,0,394,0.4499999999775
2024-12-03,FPT,1,-0.3076923076923077,9,17,0,483,0.3461538461405325
2024-12-04,BID,2,-0.6875,5,14,0,726,0.26315789472299167
2024-12-04,FPT,1,-0.375,5,11,0,422,0.31249999998046873
2024-12-05,FPT,1,0.35714285714285715,19,9,0,601,0.6785714285471939
2024-12-06,BID,1,-0.09090909090909091,5,6,0,384,0.45454545450413225
2024-12-09,FPT,1,-0.3333333333333333,5,10,0,422,0.3333333333111111
2024-12-11,FPT,1,-0.1111111111111111,8,10,0,532,0.44444444441975306
2024-12-12,FPT,1,-0.29411764705882354,6,11,0,428,0.352941176449827
2024-12-15,BID,1,0.3333333333333333,4,2,0,690,0.6666666665555555
2024-12-16,BID,1,-0.25,6,10,0,367,0.3749999999765625
2024-12-17,FPT,1,-0.2,6,9,0,420,0.39999999997333335
2024-12-18,FPT,1,0.5,9,3,0,439,0.7499999999375
2024-12-20,BID,1,1.0,11,0,0,626,0.9999999999090909
2024-12-20,FPT,1,0.42857142857142855,10,4,0,453,0.7142857142346939
2024-12-22,FPT,1,0.0,0,0,0,276,0.0
2024-12-23,FPT,2,0.5454545454545454,44,11,0,1621,0.7999999999854546
2024-12-25,BID,1,0.8461538461538461,12,1,0,470,0.9230769230059171
2024-12-27,BID,1,0.4,7,3,0,328,0.69999999993
2024-12-30,BID,1,-0.2,6,9,0,451,0.39999999997333335
2024-12-31,BID,1,0.4,7,3,0,698,0.69999999993
2025-01-02,BID,1,0.06666666666666667,8,7,0,387,0.5333333332977778
2025-01-02,FPT,1,0.06666666666666667,8,7,0,387,0.5333333332977778
2025-01-03,FPT,2,0.29563932002956395,49,25,0,2126,0.662162162153214
2025-01-06,FPT,1,0.8181818181818182,20,2,0,1169,0.9090909090495868
2025-01-07,BID,1,0.2,6,4,0,410,0.59999999994
2025-01-08,FPT,1,-0.3,7,13,0,432,0.3499999999825
2025-01-09,FPT,1,0.7333333333333333,13,2,0,889,0.8666666666088889
2025-01-10,BID,2,-0.014492753623188387,20,18,0,1295,0.5263157894598338
2025-01-10,FPT,1,0.30434782608695654,15,8,0,814,0.6521739130151228
2025-01-13,BID,1,-0.06666666666666667,7,8,0,423,0.46666666663555556
2025-01-13,FPT,1,-0.06666666666666667,7,8,0,423,0.46666666663555556
2025-01-14,BID,1,-0.3333333333333333,3,6,0,381,0.3333333332962963
2025-01-14,FPT,1,-0.3333333333333333,3,6,0,381,0.3333333332962963
2025-01-15,FPT,1,0.3684210526315789,13,6,0,486,0.6842105262797784
2025-01-16,FPT,1,0.0,4,4,0,436,0.4999999999375
2025-01-17,FPT,1,0.45454545454545453,16,6,0,373,0.7272727272396694
2025-01-22,FPT,1,-0.3333333333333333,5,10,0,401,0.3333333333111111
2025-01-23,FPT,1,0.7142857142857143,12,2,0,441,0.8571428570816326
2025-01-24,FPT,1,0.3333333333333333,10,5,0,468,0.6666666666222222
2025-01-31,FPT,1,0.4444444444444444,13,5,0,1143,0.7222222221820987
2025-02-03,FPT,1,-0.38461538461538464,8,18,0,452,0.3076923076804734
2025-02-04,BID,1,0.5,15,5,0,384,0.7499999999625
2025-02-04,FPT,1,0.5,15,5,0,384,0.7499999999625
2025-02-05,FPT,1,0.09090909090909091,6,5,0,401,0.5454545454049586
2025-02-07,BID,1,0.38461538461538464,9,4,0,541,0.6923076922544379
2025-02-10,FPT,1,-0.4117647058823529,5,12,0,401,0.2941176470415225
2025-02-11,FPT,1,0.2727272727272727,7,4,0,453,0.6363636363057851
2025-02-12,BID,1,-0.38461538461538464,4,9,0,415,0.30769230766863903
2025-02-14,BID,1,0.45454545454545453,8,3,0,372,0.7272727272066115
2025-02-14,FPT,1,0.45454545454545453,8,3,0,372,0.7272727272066115
2025-02-19,FPT,1,0.4,7,3,0,422,0.69999999993
2025-02-20,FPT,1,0.0,8,8,0,546,0.49999999996875
2025-02-24,FPT,1,0.3333333333333333,14,7,0,672,0.6666666666349206
2025-02-25,FPT,1,0.034482758620689655,15,14,0,608,0.5172413792925089
2025-02-26,FPT,1,0.0,12,12,0,496,0.49999999997916666
2025-02-27,BID,1,0.4117647058823529,12,5,0,917,0.705882352899654
2025-03-03,BID,1,1.0,12,0,0,440,0.9999999999166667
2025-03-06,FPT,1,0.42857142857142855,15,6,0,579,0.7142857142517007
2025-03-07,FPT,1,0.045454545454545456,23,21,0,1047,0.5227272727153927
2025-03-08,FPT,1,0.7142857142857143,6,1,0,652,0.8571428570204082
2025-03-10,FPT,1,0.2631578947368421,12,7,0,478,0.63157894733518
2025-03-11,FPT,1,0.06666666666666667,16,14,0,561,0.5333333333155555
2025-03-12,FPT,2,0.27392120075046905,35,19,0,1877,0.6481481481361454
2025-03-13,BID,1,0.391304347826087,16,7,0,531,0.6956521738827978
2025-03-14,FPT,2,-0.038461538461538464,11,12,0,971,0.47826086954442343
2025-03-17,FPT,1,0.2727272727272727,14,8,0,534,0.6363636363347107
2025-03-18,FPT,1,-0.03225806451612903,15,16,0,552,0.48387096772632676
2025-03-19,BID,1,-0.07142857142857142,13,15,0,457,0.4642857142691327
2025-03-19,FPT,1,-0.07142857142857142,13,15,0,457,0.4642857142691327
2025-03-20,BID,1,0.2,6,4,0,1250,0.59999999994
2025-03-20,FPT,2,0.04444444444444445,14,14,0,1710,0.49999999998214284
2025-03-21,FPT,1,-0.36363636363636365,7,15,0,527,0.31818181816735536
2025-03-24,BID,1,-0.0625,15,17,0,534,0.4687499999853516
2025-03-25,BID,1,0.2727272727272727,21,12,0,588,0.6363636363443527
2025-03-25,FPT,2,0.4294670846394984,44,18,0,1611,0.7096774193433923
2025-03-26,FPT,2,-0.014285714285714285,27,28,0,1562,0.4909090909001653
2025-03-27,BID,1,-0.2,6,9,0,373,0.39999999997333335
2025-03-27,FPT,1,-0.2,6,9,0,373,0.39999999997333335
2025-03-31,BID,1,-0.1891891891891892,15,22,0,641,0.4054054053944485
2025-03-31,FPT,1,-0.1891891891891892,15,22,0,641,0.4054054053944485
2025-04-01,BID,1,0.28,16,9,0,646,0.6399999999744
2025-04-01,FPT,1,0.28,16,9,0,646,0.6399999999744
2025-04-02,FPT,1,-0.0625,15,17,0,531,0.4687499999853516
2025-04-03,BID,1,-0.3684210526315789,6,13,0,627,0.31578947366759
2025-04-03,FPT,1,0.3888888888888889,25,11,0,1327,0.6944444444251544
2025-04-04,BID,1,-0.04,12,13,0,768,0.4799999999808
2025-04-04,FPT,1,-0.04,12,13,0,768,0.4799999999808
2025-04-07,FPT,1,0.15384615384615385,15,11,0,963,0.5769230769008876
2025-04-08,BID,1,-0.3684210526315789,6,13,0,829,0.31578947366759
2025-04-08,FPT,1,-0.75,2,14,0,636,0.1249999999921875
2025-04-09,FPT,1,-0.3333333333333333,7,14,0,684,0.3333333333174603
2025-04-11,BID,1,-0.5,3,9,0,526,0.24999999997916666
2025-04-11,FPT,1,0.38461538461538464,18,8,0,680,0.692307692281065
2025-04-14,FPT,1,0.4482758620689655,21,8,0,535,0.7241379310095125
2025-04-15,FPT,1,-0.07692307692307693,12,14,0,509,0.46153846152071004
2025-04-16,BID,1,-0.38461538461538464,8,18,0,524,0.3076923076804734
2025-04-16,FPT,1,-0.38461538461538464,8,18,0,524,0.3076923076804734
2025-04-17,FPT,1,0.52,19,6,0,552,0.7599999999696
2025-04-18,FPT,1,-0.07692307692307693,12,14,0,678,0.46153846152071004
2025-04-21,FPT,1,-0.2,8,12,0,488,0.39999999998
2025-04-23,FPT,1,0.36,17,8,0,500,0.6799999999728
2025-04-24,FPT,1,0.75,14,2,0,497,0.8749999999453125
2025-04-25,FPT,1,0.6,12,3,0,443,0.7999999999466667
2025-04-28,BID,1,-0.04,12,13,0,593,0.4799999999808
2025-05-02,BID,1,0.5454545454545454,17,5,0,914,0.7727272726921488
2025-05-02,FPT,1,0.5454545454545454,17,5,0,914,0.7727272726921488
2025-05-05,BID,1,0.42857142857142855,15,6,0,634,0.7142857142517007
2025-05-05,FPT,1,0.42857142857142855,15,6,0,634,0.7142857142517007
2025-05-06,FPT,1,0.16666666666666666,14,10,0,632,0.5833333333090278
2025-05-07,BID,1,0.3333333333333333,14,7,0,634,0.6666666666349206
2025-05-08,FPT,1,1.0,14,0,0,508,0.9999999999285715
2025-05-12,FPT,1,0.3684210526315789,13,6,0,567,0.6842105262797784
2025-05-13,BID,1,0.36363636363636365,15,7,0,623,0.6818181817871901
2025-05-13,FPT,1,0.36363636363636365,15,7,0,623,0.6818181817871901
2025-05-14,BID,1,0.5652173913043478,18,5,0,593,0.7826086956181475
2025-05-14,FPT,1,0.5652173913043478,18,5,0,593,0.7826086956181475
2025-05-15,FPT,1,0.16666666666666666,7,5,0,362,0.5833333332847223
2025-05-16,BID,1,-0.3333333333333333,7,14,0,422,0.3333333333174603
2025-05-16,FPT,2,0.1904761904761905,19,16,0,1507,0.5428571428416327
2025-05-19,BID,1,0.1111111111111111,20,16,0,658,0.5555555555401235
2025-05-19,FPT,2,0.08187134502923976,30,25,0,1747,0.5454545454446281
2025-05-20,FPT,1,0.5555555555555556,21,6,0,527,0.7777777777489712
2025-05-22,FPT,1,0.5,24,8,0,1880,0.7499999999765626
2025-05-23,FPT,1,-0.06666666666666667,7,8,0,477,0.46666666663555556
2025-05-27,FPT,1,0.5,12,4,0,501,0.749999999953125
2025-05-28,BID,1,0.5384615384615384,20,6,0,1031,0.7692307692011834
2025-05-30,BID,1,0.07142857142857142,15,13,0,567,0.5357142856951531
2025-05-30,FPT,1,0.07142857142857142,15,13,0,567,0.5357142856951531
2025-06-02,BID,1,0.1111111111111111,15,12,0,547,0.5555555555349794
2025-06-03,BID,1,0.5789473684210527,15,4,0,493,0.7894736841689751
2025-06-05,BID,1,-0.2,6,9,0,460,0.39999999997333335
2025-06-06,FPT,1,-0.1724137931034483,12,17,0,547,0.41379310343400716
2025-06-08,FPT,1,1.0,4,0,0,646,0.99999999975
2025-06-10,BID,1,-0.058823529411764705,8,9,0,474,0.470588235266436
2025-06-10,FPT,1,-0.36,8,17,0,834,0.3199999999872
2025-06-11,BID,1,-0.2,8,12,0,519,0.39999999998
2025-06-11,FPT,1,-0.2,8,12,0,519,0.39999999998
2025-06-13,BID,1,0.21739130434782608,14,9,0,505,0.608695652147448
2025-06-13,FPT,1,0.21739130434782608,14,9,0,505,0.608695652147448
2025-06-16,FPT,1,0.5333333333333333,23,7,0,625,0.7666666666411112
2025-06-18,BID,1,0.3333333333333333,16,8,0,570,0.6666666666388888
2025-06-18,FPT,1,0.3333333333333333,16,8,0,570,0.6666666666388888
2025-06-20,FPT,1,0.058823529411764705,9,8,0,611,0.5294117646747405
2025-06-23,BID,1,0.23076923076923078,16,10,0,607,0.6153846153609468
2025-06-24,BID,2,0.8,15,3,0,969,0.8333333332870371
2025-06-25,BID,2,0.25142857142857145,25,14,0,1616,0.6410256410092046
2025-06-25,FPT,2,0.25142857142857145,25,14,0,1616,0.6410256410092046
2025-06-26,FPT,1,-0.23809523809523808,8,13,0,459,0.3809523809342404
2025-06-27,BID,1,0.3333333333333333,12,6,0,584,0.6666666666296296
2025-06-27,FPT,1,0.3333333333333333,12,6,0,584,0.6666666666296296
2025-06-30,FPT,1,0.5789473684210527,15,4,0,513,0.7894736841689751
2025-07-01,BID,2,0.4887218045112782,18,8,0,1116,0.692307692281065
2025-07-01,FPT,2,0.43157894736842106,32,12,0,1169,0.7272727272561984
2025-07-04,BID,1,0.17647058823529413,10,7,0,551,0.588235294083045
2025-07-04,FPT,1,0.17647058823529413,10,7,0,551,0.588235294083045
2025-07-05,FPT,1,-0.15384615384615385,11,15,0,1015,0.42307692306065087
2025-07-06,FPT,1,0.5151515151515151,25,8,0,1206,0.7575757575528008
2025-07-07,BID,1,0.7333333333333333,13,2,0,626,0.8666666666088889
2025-07-08,BID,1,0.8,18,2,0,631,0.899999999955
2025-07-08,FPT,1,0.8,18,2,0,631,0.899999999955
2025-07-09,FPT,1,0.5789473684210527,15,4,0,654,0.7894736841689751
2025-07-11,FPT,1,0.6923076923076923,11,2,0,563,0.8461538460887574
2025-07-13,BID,1,0.09090909090909091,6,5,0,779,0.5454545454049586
2025-07-13,FPT,1,0.09090909090909091,6,5,0,779,0.5454545454049586
2025-07-14,BID,1,0.6363636363636364,18,4,0,597,0.8181818181446281
2025-07-15,BID,1,0.3333333333333333,18,9,0,611,0.6666666666419753
2025-07-16,BID,1,0.3684210526315789,13,6,0,550,0.6842105262797784
2025-07-18,BID,1,0.4166666666666667,17,7,0,677,0.7083333333038194
2025-07-18,FPT,2,0.7083333333333334,27,7,0,1371,0.7941176470354672
2025-07-21,BID,1,-0.15151515151515152,14,19,0,724,0.4242424242295685
2025-07-22,BID,1,0.23076923076923078,16,10,0,599,0.6153846153609468
2025-07-24,BID,1,0.0,6,6,0,822,0.49999999995833333
2025-07-24,FPT,1,0.25,10,6,0,592,0.6249999999609375
2025-07-25,FPT,1,0.30434782608695654,15,8,0,568,0.6521739130151228
2025-07-28,BID,1,0.47368421052631576,14,5,0,740,0.7368421052243768
2025-07-29,BID,1,-0.04,12,13,0,767,0.4799999999808
2025-07-31,FPT,1,-0.1111111111111111,8,10,0,653,0.44444444441975306
2025-08-01,BID,1,0.12,14,11,0,555,0.5599999999776
2025-08-01,FPT,1,0.12,14,11,0,555,0.5599999999776
2025-08-03,BID,1,0.3684210526315789,13,6,0,853,0.6842105262797784
2025-08-03,FPT,1,0.3684210526315789,13,6,0,853,0.6842105262797784
2025-08-04,BID,1,0.4166666666666667,17,7,0,627,0.7083333333038194
2025-08-05,BID,1,0.21428571428571427,17,11,0,787,0.6071428571211734
2025-08-06,FPT,1,0.4,14,6,0,500,0.699999999965
2025-08-07,BID,1,0.3333333333333333,12,6,0,521,0.6666666666296296
2025-08-07,FPT,1,0.3333333333333333,12,6,0,521,0.6666666666296296
2025-08-08,BID,1,0.4782608695652174,17,6,0,610,0.7391304347504726
2025-08-08,FPT,2,0.5962732919254659,35,9,0,1434,0.795454545436467
2025-08-11,FPT,1,0.38461538461538464,18,8,0,582,0.692307692281065
2025-08-12,BID,1,0.4117647058823529,12,5,0,552,0.705882352899654
2025-08-12,FPT,1,0.4117647058823529,12,5,0,552,0.705882352899654
2025-08-13,BID,1,0.5238095238095238,16,5,0,599,0.7619047618684808
2025-08-13,FPT,1,0.5238095238095238,16,5,0,599,0.7619047618684808
2025-08-14,FPT,1,0.36363636363636365,15,7,0,508,0.6818181817871901
2025-08-15,BID,1,0.0,15,15,0,688,0.49999999998333333
2025-08-15,FPT,1,0.0,15,15,0,688,0.49999999998333333
2025-08-18,FPT,1,0.04,13,12,0,807,0.5199999999792
